BeerID|Beer|Brewer|Aroma|Appearance|Taste|Palate|Overall|MyScore|Comments|Date|Country|State|City|Style
73428|Lervig Sommerøl|Lervig Aktiebryggeri|5|3|4|3|6|2.1|Big shiny coarseish very white head. Pale yellow body. Faint grassy peppery aroma. Dry papery straw taste with dusty vegetable notes. Mid-bodied. Dryish mealy cardboard aftertaste. Did not enjoy. In fact, not even easy to drink. &#40;0.5l can, Jakob's, Oslo.&#41;|6/24/2009 2:52:19 PM|Norway||Stavanger|Pale Lager
98893|Mack Arctic Lite|Mack Bryggeri|5|2|5|2|9|2.3|Biggish white head doesn't last. Pale yellow body with light carbonation. Watery mealy apple aroma with perfumy notes. Dryish watery mealy apple taste with straw notes. Thinnish body. Watery dusty mouthfeel. Dryish watery metallic aftertaste. As lite beers go it's not bad, but too watery. &#40;0.5l can, Jakob's, Oslo.&#41;|6/24/2009 2:50:31 PM|Norway||Tromsø|Pale Lager
85695|Steenbrugge Blond|Brouwerij Palm|5|4|6|3|11|2.9|Medium white head. Hazy deep yellow body with vigourous carbonation. Light fruity aroma, very neutral. Dryish fruity milky taste, flat and neutral. Mid-bodied. Dry watery mealy aftertaste with grassy notes. Decent, but very neutral and boring for a Belgian. &#40;0.33l bottle, Beer Palace, Oslo.&#41;|6/24/2009 2:47:42 PM|Belgium||Steenhuffel|Belgian Ale
4636|Witkap Pater Singel|Brouwerij Slaghmuylder|7|4|6|3|13|3.3|Medium fine-laced white shiny head. Hazy opaque orangey body. Fruity floral aroma with orangey herbal Belgian yeast notes. Clean and harmonic. Dry-acidic lemony floral taste with funky barnyard notes. Thinnish body. Clean, sharpish mouthfeel. Dry-acidic floral funky aftertaste with barnyard notes. Weird, interesting, and quite good. &#40;0.33l bottle, Beer Palace, Oslo.&#41;|6/24/2009 2:46:01 PM|Belgium||Ninove|Belgian Ale
104912|Ægir Brime Red Lager|Ægir Bryggeri|6|4|6|3|12|3.1|Medium white head. Hazy red-brown body. Roasty chocolatey cinnamon aroma with meaty notes. Dry roasty peppery straw taste with grassy cinnamon notes. Fullish body. Sharpish mouthfeel. Dry papery meaty aftertaste with herbal notes. Not bad, but marred by a meaty/herbal side taste. &#40;0.5l bottle, Fenaknoken. Marked 082BRL.&#41;|6/24/2009 2:40:26 PM|Norway||Flåm|Vienna
396|Steenbrugge Dubbel Bruin|Brouwerij Palm|6|4|6|3|13|3.2|Small offwhite head. Deep dark ruby red body. Light toffeeish fruity aroma with sugary yoghurty wild berry notes. Dry roasty licorice taste with earthy toffee and almond notes. Mid-bodied. Mild, dusty mouthfeel. Dryish yoghurty roasty wooden aftertaste with spicy notes. Overall quite dry. Feels a bit more like a lager than a dubbel, but is not bad. Much better when not cold. &#40;0.33l bottle, Beer Palace, Oslo.&#41;|6/24/2009 2:38:38 PM|Belgium||Steenhuffel|Abbey Dubbel
19052|Astra Urtyp|Bavaria-St.Pauli-Brauerei (Carlsberg)|6|3|6|3|12|3|Biggish white lasting head. Yellow body with fast carbonation. Floral malty aroma with fruity grassy peppery notes. Dryish malty grainy taste with corn and soy notes. Mid-bodied. Clean, fresh palate. Faintly oily mouthfeel. Dry grassy corn and malts aftertaste with metallic notes. An excellent pale lager. &#40;0.5l bottle, some supermarket in Kiel.&#41;|6/21/2009 1:44:43 PM|Germany|Hamburg|Hamburg|Classic German Pilsener
1249|Isle of Skye Black Cuillin|Isle of Skye|6|4|6|3|13|3.2|Big beige lasting head. Hazy dark brown body with carbonation. Fruity floral earthy aroma with roasty medicinal notes. Dry roasty soy and medicine taste with chocolatey earthy notes.  Mid-to-thin body. Dry roasty metallic aftertaste with earthy floral notes. Very nice. Drinkable, yet complex. &#40;0.5l bottle, Centra, Oslo.&#41;|6/21/2009 1:42:31 PM|Scotland||Portree|Porter
28885|Copper Dragon Best Bitter|Copper Dragon (UK)|6|4|6|3|13|3.2|Medium offwhite lasting head. Amber body with light carbonation. Fruity floral resiny wooden aroma with chocolate notes. Dry resiny pine needle hop taste with roasty caramel notes. Earthy with faint peas and raisins. Mid-bodied. Sharpish mouthfeel. Mid-to-thin body. Dry roasty floral caramel aftertaste with peppery hoppy notes. Very nice and highly drinkable. &#40;0.5l bottle, Centra, Oslo.&#41;|6/21/2009 1:39:09 PM|England|North Yorkshire|Skipton|Bitter
187|Fosters Lager|Fosters Brewing (CUB)|5|3|4|3|7|2.2|Biggish white lasting head. Yellow body with carbonation. Mealy corn and grain aroma with papery notes. Dryish papery malty taste with corn and vegetable notes. Thinnish body. Harshish mouthfeel. Unclean palate. Dryish corn and vegetable aftertaste with unclean grain notes. Not really drinkable. Drainpour. &#40;0.33l bottle, Centra, Oslo.&#41;|6/21/2009 1:36:28 PM|Australia||Southbank, Victoria|Pale Lager
98520|Harviestoun Ola Dubh (18 Year Old)|Harviestoun|8|4|8|4|17|4.1|Biggish dark brown head. Opaque black body goes dark red at edges. Intense milky chocolate and toffee aroma with smoky roasty licorice notes. Dry-sweetish nutty chocolate nougat taste with smoky toffee and licorice notes. Fullish body. Smooth, mild mouthfeel. Complex, clean, and harmonic palate. Bitterish smoky chocolate and licorice aftertaste with salty tar notes. Some marzipan, too. Excellent&#033; Drinkable, interesting, complex, harmonic, and just plain outstandingly good&#033; &#40;0.33l bottle, Olympen.&#41;|6/21/2009 1:28:51 PM|Scotland||Alva, Central|Old Ale
73220|BrewDog HopRocker |BrewDog|7|4|6|3|13|3.3|Medium offwhite shiny lasting head. Amber body with carbonation. Dusty straw and fruit hop aroma with floral notes. Light, harmonic, and yet full of flavour. Dry-sweetish golden floral taste with faint acidic tinge. Mid-bodied. Dusty mouthfeel. Dry fruity floral aftertaste with grain notes. Unusual, nice, and imperfect. Suspect this bottle is not in perfect form. Will rerate. &#40;0.33l bottle, Olympen, Oslo.&#41;|6/17/2009 3:47:23 PM|Scotland||Ellon, Aberdeenshire|Premium Lager
96173|Rogue Captain Sigs Deadliest Ale (Northwestern Ale)|Rogue Ales|6|4|7|3|14|3.4|Big light beige shiny head. Hazy reddish brown body. Tropical fruit hop aroma with milky resiny notes. Sharp dry citric roasty tropical fruit taste with medicinal dusty notes. Some strawberry. Mid-bodied. Sharp, clean mouthfeel. Bitter roasty resiny aftertaste with cough syrup and flower notes. Very nice. Full of flavour, yet highly drinkable. &#40;0.65l bottle, Olympen, Oslo.&#41;|6/17/2009 3:43:43 PM|United States|Oregon|Newport|India Pale Ale (IPA)
103222|Grans Grill Øl|Grans Bryggeri|5|4|4|3|7|2.3|Medium very white shiny head. Yellow body with carbonation. Light buttery malty aroma with sugary grassy notes. Dryish grassy buttery straw and caramel taste with salty notes. Mid-bodied. Smoothish mouthfeel. Dryish boiled vegetable and wet cardboard aftertaste. Weird. Starts out decent, then goes awful in the aftertaste. Drainpour. &#40;0.33l bottle, Rema 1000.&#41;|6/17/2009 3:38:05 PM|Norway||Sandefjord|Pale Lager
390|Kozel Cerny (Dark) 10°|Pivovar Velké Popovice (SAB Miller)|6|5|6|3|12|3.2|Biggish yellowish beige head. Dark red translucent body. Burnt earthy milky licorice aroma with toffee and straw notes, quite harmonic. Dry-sweetish roasty earthy metallic licorice taste with chocolatey notes. Mid-bodied. Slightly watery mouthfeel. Dry roasty licorice and straw aftertaste. Quite nice, but a tad too watery. Would be great unfiltered. &#40;0.5l bottle, Meny, Oslo.&#41;|6/15/2009 2:42:40 PM|Czech Republic||Velké Popovice|Dunkel
95748|Nøgne Ø / Jolly Pumpkin / Stone Special Holiday Ale|Stone Brewing Co.|7|4|7|3|15|3.6|Medium offwhite head doesn't last. Dark red translucent body. Intense spicy gingery cinnamon licorice aroma with carraway notes. Mildly unbalanced. Dry-sweetish licorice cinnamon and wooden carraway taste with perfumy notes. Taste is more harmonic than the aroma. Full-bodied. Some alcohol heat. Oily mouthfeel. Ver dry spicy cinnamon burnt something &#40;notes have open space here&#41; aftertaste. Very nice. &#40;0.355l bottle at Olympen, Oslo.&#41;|6/15/2009 2:40:36 PM|United States|California|Escondido|Spice/Herb/Vegetable
84058|Harviestoun Ola Dubh (16 Year Old)|Harviestoun|8|4|7|4|17|4|Medium shiny brown head. Opaque black body. Rich milky chocolate aroma with vanilla oak notes and some earth and marzipan, velvety smooth. Sweetish earthy milky chocolate taste with hoppy alcoholic caramel and wood edge. Smooth, rounded, mild mouthfeel, despite the hop bite. Fullish body. Dry earthy roasty smoky aftertaste with cinnamon and plastic notes, quite bitter, but at exactly the right level to balance the beer. Amazing smoothness and richness. A fantastic beer. &#40;0.33l bottle at Olympen, Oslo.&#41;|6/15/2009 2:37:58 PM|Scotland||Alva, Central|Old Ale
5874|St Peters Old Style Porter|St Peters (UK)|6|4|6|3|12|3.1|Biggish beige shiny head. Barely translucent dark red body. Sugary caramelly aroma with wooden licorice notes, very harmonic. Dry-sweetish milky licorice taste with roasty resiny notes. Thinnish body. Mild mouthfeel. Dry watery metallic roasty licorice aftertaste. Quite nice, but slightly watery. Could use a bit more body. Should probably be served at room temperature for best results. &#40;0.5l bottle, Olympen, Oslo.&#41;|6/15/2009 2:34:03 PM|England|Suffolk|Bungay|Porter
62444|St Peters India Pale Ale|St Peters (UK)|6|4|7|4|14|3.5|Medium offwhite head. Amber body with light carbonation. Floral raisiny aroma with honey and resin notes. Strong dry-sweet resiny floral taste with wooden notes. Fullish body. Smoothish, mild mouthfeel. Clean palate. Harmonic. Bitter floral metallic aftertaste with dandelion notes. Excellent&#033; Drinkable and balanced, yet full of flavour. &#40;0.5l bottle at Olympen, Oslo.&#41;|6/15/2009 2:31:31 PM|England|Suffolk|Bungay|India Pale Ale (IPA)
16734|Marstons Firestoker|Marstons (Marstons plc)|6|4|5|2|11|2.8|Biggish offwhite lasting head. Coppery body with light carbonation. Sugary perfumy vanilla fudge aroma, vaguely artificial, with spicy notes. Dry caramel and intense artificial vanilla taste with roasty metallic notes. Unfresh, artificial palate. Mid-bodied. Buttery mouthfeel. Dry metallic roasty wooden aftertaste. Interesting but flawed because unbalanced and artificial. &#40;0.5l bottle, Tesco, London.&#41;|6/15/2009 2:29:52 PM|England|Staffordshire|Burton-on-Trent|Premium Bitter/ESB
24532|Badger Fursty Ferret (Bottle)|Badger (Hall & Woodhouse)|6|4|6|3|12|3.1|Biggish offwhite shiny head. Coppery body with light carbonation. Caramelly vanilla aroma with wooden resiny notes. Dryish vanilla and caramel taste with metallic watery wooden notes. Thinnish body. Slightly watery mouthfeel. Dry vanilla and roasty wood aftertaste, sort of salty. Quite nice, but not very exciting. &#40;0.5l bottle, Tesco, London.&#41;|6/13/2009 6:07:52 AM|England|Dorset|Blandford Forum|Bitter
65304|Stensbogaard India Pale Ale|Stensbogaard Bryghus|7|4|6|3|12|3.2|Big offwhite shiny head. Chestnut brown body with carbonation. Floral tropical fruity hop aroma with citric notes. Dryish catty wooden chalky taste with citric dandelion notes. Mid-bodied. Astringent mouthfeel. Dry catty dandelion aftertaste with resin notes. Bitterness is somewhat harsh. Bet there is Simcoe in this. Also bet it's better fresh. Still, not bad. &#40;0.5l bottle, Drue & Vin, Svendborg. Batch #63.&#41;|6/10/2009 3:16:56 PM|Denmark||Ringe|India Pale Ale (IPA)
92593|Stensbogaard Canadian Maple|Stensbogaard Bryghus|6|4|6|4|13|3.3|Biggish beige shiny head. Deep brown body with light carbonation. Sugary caramel aroma with chocolate, malts, and raspberry notes. Sweetish roasty deep caramel and roasted almonds taste with wooden raspberry notes. Clean palate. Mid-bodied. Smooth mouthfeel. Dry caramelly earthy wooden aftertaste with sugary metallic notes. Nice, harmonic, and highly drinkable. Faint astringency. &#40;0.5l bottle, Drue & Vin, Svendborg. Batch #71.&#41;|6/10/2009 3:14:17 PM|Denmark||Ringe|Amber Ale
65302|Stensbogaard Belgian Blonde |Stensbogaard Bryghus|6|3|5|3|12|2.9|Medium offwhite head doesn't last. Hazy deep yellow body with light carbonation. Banana, metal, and tropical fruit aroma with buttery syrup notes. Dry-sweetish chalky flat taste with tangy fruit notes. Buttery background. Mid-bodied. Dry dusty herbal aftertaste. Quite nice, but boring. Not sure if the problem is age, or bad storage, or what. &#40;0.5l bottle, Drue & Vin, Svendborg. Batch #60.&#41;|6/10/2009 3:10:47 PM|Denmark||Ringe|Belgian Ale
65303|Stensbogaard American Brown Ale|Stensbogaard Bryghus|6|4|6|3|12|3.1|Medium beige-brown head. Reddish brown body with light carbonation. Citric hoppy aroma with roasty malts and tropic fruit notes. Dry roasty dusty caramel taste with chocolatey notes. Thinnish body. Slightly watery mouthfeel. Dry roasty aftertaste. Quite nice, but perhaps a tad boring. &#40;0.5l bottle, Drue & Vin, Svendborg. Batch #69.&#41;|6/10/2009 3:06:45 PM|Denmark||Ringe|Brown Ale
66004|Stensbogaard Kobber og Karamel|Stensbogaard Bryghus|6|4|6|3|13|3.2|Medium yellowish brown shiny head. Deep red body. Straw, oats, and tobacco aroma. Quite harmonic. Dry roasty wooden caramel taste with tobacco and oat notes. Some swetness, too. Sharpish mouthfeel. Mid-bodied. Palate dusty, dry, and light. Dry wooden resiny aftertaste with roasty metallic notes. Traces of rye, I think. Nice, delicate, subdued, harmonic. More like a lager in some ways. Wrote that in my notebook; now discover it actually is a lager. &#40;0.5l bottle, Café Trold, Svendborg. Batch #78.&#41;|6/10/2009 3:04:18 PM|Denmark||Ringe|Premium Lager
87857|Hornbeer Røgøl|Hornbeer|7|4|6|3|13|3.3|Medium beige-brown head. Dark brown nearly opaque body. Roasty chocolatey smoky rye and charcoal aroma. Sweetish-dry roasty dusty rye taste with smoky notes. Soft, wheaty mouthfeel. Mid-to-thin body. Dry citric coke and licorice aftertaste with earthy vaguely muddy notes. Kind of subdued, not too smoky, but good. &#40;0.5l bottle, Café Trold, Svendborg.&#41;|6/10/2009 3:01:04 PM|Denmark||Kirke Hyllinge|Smoked
84600|Thisted Thy Porter|Thisted Bryghus|5|3|5|3|9|2.5|Biggish coarseish brown head doesn't last. Opaque black body. Licorice and paint remover aroma with chocolate notes. Dry-sweetish chocolate taste with licorice and alcohol notes. Mid-to-thin body. Dry sooty metallic aftertaste with ink notes. Kind of a curate's egg, but in the end I didn't like it much. &#40;0.5l bottle, Dagli'Brugsen, Stenstrup.&#41;|6/10/2009 2:59:06 PM|Denmark||Thisted|Porter
99998|Xbeeriment Barack|Xbeeriment|7|4|6|3|13|3.3|Medium brown lasting head. Opaque black body. Roasty milky pine needle aroma with citric hop notes. Dry burnt citric pine needle taste with milky sooty notes. Thinnish body. Dry metallic burnt aftertaste with coffee and pine needle notes. Quite nice, but a bit thin and dry. &#40;0.5l bottle, HJ Hansen, Odense.&#41; |6/10/2009 2:57:25 PM|Denmark||København NV|Stout
71464|Skovlyst Skovmærke Bryg|Bryggeri Skovlyst|6|3|7|3|14|3.3|Small white head. Pale yellow body with light carbonation. Fruity floral herbal coriander aroma with notes of some Asian spice I can't place. Honey, too. Harmonic, yet complex. Dry-sweetish strong floral herbal taste with honey and cinnamon notes. Mid-bodied. Clean, fresh palate. Dry herbal lemongrass aftertaste. Very nice and highly drinkable, as well as different. &#40;0.5l bottle, Dagli'Brugsen, Stenstrup.&#41;|6/10/2009 2:55:39 PM|Denmark||Værløse|Golden Ale/Blond Ale
60073|Carlsberg Carls Ale|Carlsberg Brewery|5|4|6|3|11|2.9|Medium beige lasting head. Dark red body with fast carbonation. Light nutty caramelly aroma. Dry-sweetish caramel and dusty roasty taste with faint acidic wooden tinge. Mid-bodied. Fizzy mouthfeel. Dry roasty cinnamon aftertaste. Quite nice, but boring. &#40;0.25l draft, Café Under Uret, Svendborg.&#41;|6/10/2009 2:53:29 PM|Denmark||Copenhagen|Premium Bitter/ESB
71461|Skovlyst Ahornbryg Forårsbock|Bryggeri Skovlyst|5|4|6|3|13|3.1|Medium beige head. Deep amber body with light carbonation. Light caramelly herbal aroma. Dry earthy roasty herbal taste with dark syrup notes. Some sweetness, too. Mild mouthfeel. Rounded palate. Mid-to-full body. Quite dry, fairly unusual herbal aftertaste with caramel notes. The &quot;ahorn&quot; lends some interest, but other than that this is quite ordinary. &#40;0.5l bottle, Dagli'Brugsen, Stenstrup.&#41;|6/10/2009 2:51:55 PM|Denmark||Værløse|Heller Bock
21206|Kongens Bryg Juleøl|Carlsberg Brewery|5|4|5|4|12|3|Medium brown head. Nearly opaque dark red body. Faint fruity aroma. Very sweet syrupy caramelly taste with strawberry notes. Mild, smooth mouthfeel. Full-bodied. Syrupy mouthfeel. Dry candy and earth aftertaste with roasty notes. Strangely light and balanced, despite the strong sweetness. I quite liked it. &#40;0.33l bottle, found in fridge, Svendborg.&#41;|6/10/2009 2:49:24 PM|Denmark||Copenhagen|Traditional Ale
74293|Stensbogaard Modnet Pale Ale|Stensbogaard Bryghus|6|4|7|4|13|3.4|Medium offwhite lasting head. Hazy amber body. Harmonic fruity honey aroma with citric hop notes. Dry-sweet honey and malts taste with biscuity rye notes. Mid-bodied. Smooth and rounded mouthfeel. Dry citric wooden aftertaste with floral notes. Very nice and highly drinkable. &#40;0.5l bottle, Café Wessel, Ringe. Batch #62.&#41;|6/10/2009 2:45:11 PM|Denmark||Ringe|American Pale Ale
93028|Amager Hr. Papsø|Amager Bryghus|6|4|7|3|15|3.5|A gusher. Medium coarseish light brown head. Hazy opaque dark brown body. Syrupy roasty whisky aroma with chocolate notes. Intense alcoholic sweet Belgian licorice and spice taste with roasty acidic dark sugar notes. Some faint smoke and traces of honey, too. Full body. Considerable alcohol heat. Spicy seeds of paradise and cinnamon aftertaste with floral notes. Very nice. One of the best non-Belgian Belgians I've had. &#40;0.25l bottle, some wine store, Odense.&#41;|6/9/2009 7:16:50 AM|Denmark||Kastrup|Abt/Quadrupel
